rainfall,temperature,humidity,river_level,risk_level
175.39090890647515,41.68235502399506,89.6949551462331,5.089108807608897,Low
458.7196486849942,37.70907441787587,60.11248284225236,6.672224975105421,Medium
157.8028508001376,40.925333209091804,50.42569558814463,3.2354524786888677,Low
115.20269244105039,37.43678654173209,82.72084121984685,7.349147472551376,Low
270.2537421249034,37.00351929400751,89.55869276248491,4.8484120033300355,Medium
493.5427043497703,35.46528445537961,46.038248711412,4.98290963333271,Medium
158.92487218017519,38.81791598894103,54.39244676535668,6.843900921191935,Low
352.4609963326453,23.96512763232684,48.51831938565964,9.42652559322034,High
392.7288268979229,42.02176897997321,60.87648469493,1.5760571194775883,Medium
156.93689479657985,41.7960881936308,67.02105873432475,8.422689136123068,Low
377.6973568753368,20.731182075863977,84.92958021779839,3.631447993709738,Medium
215.50240972366396,40.64541876411907,79.06885509290045,4.9952750905574,Medium
334.53762376711074,23.22174668683613,77.25571404870587,1.1972199589750807,Medium
335.08836984240264,28.377971356478547,61.142496796579266,3.7094147005088174,Medium
291.0986078336413,38.5877064072902,90.4868531850856,5.523681183671174,Medium
90.63039652448373,24.018997401207706,68.27723004388987,1.505584696126951,Low
425.88612301515707,40.44917560297655,98.74629628090926,5.419861564448486,Medium
194.35102923728113,40.80335444894355,78.04852829774421,9.343995659725845,Low
133.9333296799344,32.68669334402091,47.57588449387016,1.948538962970247,Low
68.34881369964376,20.15964679292084,80.57065372452604,7.879966552679539,Low
315.90182443470883,27.17595332937282,59.506240925901935,4.687039480383934,Medium
354.9039628290271,35.423172959393554,81.17963180116584,6.896563430719042,Medium
57.46452301753527,44.529654450685584,44.178468889744344,3.342129381867064,Low
280.44187623467644,35.79533817541671,50.49288623055756,2.4354303628722245,Medium
151.92309883907208,26.495089526603994,91.34423553434718,2.444163528441038,Low
340.32775568425245,35.85014257749028,53.63077342141089,1.634427510788302,Medium
128.46489305224617,33.49963449289639,90.22246751457641,2.670820344111187,Low
360.92198214610966,39.49613487877859,56.75656530726462,6.977974464900714,Medium
224.03090583524184,22.67451597067396,78.57291460352246,8.935215506591572,Medium
471.52849493153053,39.025697562550704,81.64903441058986,8.327131170320456,High
111.88442486569696,33.531664466902754,70.75928518870317,7.166208788870357,Low
203.47985797261632,44.07480009647487,58.31864060180388,1.9938867706999241,Medium
101.06308455826507,28.54680415096715,52.75866258226577,3.6026870166635483,Low
466.1121282253533,35.8155473283487,41.991361273745575,3.7882618779022206,Medium
444.80270902144144,43.30070263775043,58.23678407444343,3.249612517578591,Medium
166.07373247182002,22.56274319976698,79.18976743187699,5.635050937387508,Low
346.99282071538056,43.43071218091128,96.29828910690895,5.819984333917053,Medium
417.7499900905471,37.197143057520336,92.27226893578313,4.211973776539992,Medium
299.84036521975804,21.695926477629296,85.96388659211816,4.184102428627924,Medium
288.3427602602029,27.524089173670404,87.30684059519791,8.457000381154732,Medium
158.83353090520325,37.704302216132035,79.89909420855972,8.10363563487717,Low
91.89624551265464,21.683765036719294,55.61721145396018,3.770162485126711,Low
453.747091078997,34.55426150440683,94.43170184234978,9.224095994859333,High
455.18812572349873,28.64707642382392,80.24393871435004,9.575335153022554,High
334.8956557729706,35.52288794418693,73.62643785882639,3.9406828782703673,Medium
202.5634059719153,21.14355084531282,46.65936815280887,4.1898245391374935,Medium
207.1443085756974,41.78842015380941,66.82333262838553,5.550707380797629,Medium
376.68005549160773,44.33722422943492,67.62149627211558,9.470087312803061,High
453.6996169786597,44.22194638214229,91.87381657136021,8.886874898280805,High
449.18889091930276,38.741295793573116,72.79889321126731,1.9231116632523082,Medium
400.9439956359307,23.2521560032658,62.824032938224576,4.534576689442746,Medium
338.9142407694295,38.95657989822556,98.60801971063955,5.9803407077479465,Medium
87.86298424777198,20.614672911470038,46.643235599578944,5.52819225296386,Low
122.73292134257619,20.553088788224933,65.35290569871668,2.7447676114320343,Low
454.34938483718565,28.09025547873853,42.52148051028432,8.729350940513392,High
322.89307684681546,32.21607976011664,84.39424724601582,7.092467046971536,Medium
54.13867322748334,39.26018544519483,95.08459313194903,8.541175373666231,Low
95.66219428971445,37.08238441516263,56.80223977302937,8.72887851414525,Low
348.5757960986251,31.14756765941871,91.50050060794726,7.735202682991658,Medium
52.277712730798406,26.840666657041645,57.53309382771387,4.9528954112474555,Low
122.3636231378744,44.92811250394278,94.64620969863492,6.494920795138821,Low
296.93020521496373,30.654532555899323,85.23771421580705,2.4432886550776884,Medium
361.35283896171194,31.284675608241887,88.29440661048632,7.062808757274169,High
343.3825667761702,24.090595529791727,41.08039333602727,2.6132793016535265,Medium
150.9211892572519,39.87023871874823,97.76862142444156,7.245546314591412,Low
370.4806496063911,37.34205564453721,83.6002595242194,3.066383446785718,Medium
156.76208937356003,25.51924031971901,58.285065723168,2.0579617013519798,Low
196.4298641716705,22.059526140396066,89.76367989153081,2.487560411286617,Low
385.9211323031109,37.012482551867826,56.891271904895795,1.0179292169716323,Medium
342.3348045712466,36.362780357028385,92.36523037396768,7.468656560681772,Medium
432.1505347223801,26.831488174955233,46.75482342471622,7.591609441525412,High
345.9258015351545,43.771589056260254,82.22115864764774,5.634400149219335,Medium
305.7388715009622,23.776447294522505,72.44190859869462,2.4522652094984534,Medium
92.15364552264161,30.80837002606505,45.792068211726445,1.7519890375962077,Low
215.4721113767451,43.59039800418997,54.51362969553034,1.172160697935583,Medium
169.34106545677645,30.493182923153057,40.744242176638885,2.4917335926869866,Low
159.79533952058762,35.96314869160214,68.12607792787034,9.01769981484832,Low
487.85474963860054,29.939859949069856,58.07591564560002,3.173831575315136,Medium
226.89397610004218,26.85538005871675,75.90144905786553,4.188441944954941,Medium
451.420949829701,44.599441198995706,57.83426846251703,1.9481093603319986,Medium
334.0123816987683,30.233350157876075,57.99514669041908,3.0012517427335323,Medium
407.66508659374176,42.352480091978364,84.5915919238962,5.673021137021846,Medium
276.18669189733646,25.748865147277154,42.88857015870121,6.469774147860873,Medium
309.6067480818616,25.327617600627082,94.17369971151923,3.2081708274958993,Medium
271.63296221848873,20.778352072112785,91.13583246347089,1.5195894330260549,Medium
137.85934450912004,36.29167063439712,80.06828099358438,4.519295822146588,Low
375.1034518676774,29.21315859309403,75.59329420644306,3.107830338337007,Medium
176.3475630983851,41.608956245990925,93.53814988837914,2.9759853090682173,Low
60.942184894154224,31.83024766728893,51.11981077172287,9.638765224421098,Low
340.46253315822554,44.20483569786804,44.73814973144972,6.546704373331517,Medium
129.699805733172,24.63813789257803,54.370610194572286,6.011905988548863,Low
473.20636295881144,41.71557919889027,87.67469672201142,4.741975931709897,Medium
479.2678596511643,39.41492131979354,42.080216003589,4.8604990008712985,Medium
461.68897559920185,39.2730461161013,74.96841010500938,5.868145034542727,Medium
216.57141511494999,41.11958070292219,99.7262509714786,7.267868263324965,Medium
56.95547743799034,39.02559977357497,91.34176563025237,7.319314865636465,Low
467.74335316447645,35.655508040785385,71.28674134261537,2.5452451693490463,Medium
242.68286674279145,23.28112194205969,43.81845455719854,5.501014768689643,Medium
484.9946685696513,20.8131544872813,89.88241086314258,4.7076228553069175,Medium
483.6289896901638,43.02119619539217,75.93871049063263,8.834742696424458,High
433.854254960312,35.41625786301845,46.89597982357401,6.682770290965387,Medium
182.50200143131357,39.91343227440441,45.63143708940137,5.792536597743836,Low
223.29397787086637,32.03805878781375,94.57760916619554,2.0385517796102564,Medium
433.0115021825856,22.93270472405986,80.15201577628471,6.450741003910703,Medium
192.61490232032494,23.129644805063762,89.75720795900534,2.054835151122101,Low
126.27173600874161,37.13913218072429,92.73873401693604,4.034859180091768,Low
300.56056810625756,30.757647372486566,74.30634112289934,2.2855776833289867,Medium
471.2696483723514,25.013118167508416,71.04678110530247,7.22866282321932,High
363.21340850373787,32.28986366853592,65.8256446192594,2.8562690245253735,Medium
306.52752654021424,21.605223426878354,59.01679526746716,4.526734358692234,Medium
93.72942219684583,34.54928504785997,66.07575765152271,9.061072998569008,Low
326.75325201462636,26.724835110877443,86.43277934380939,2.8388474505907326,Medium
495.5242325469185,39.93897751592971,76.11540586090788,5.570245575629012,Medium
113.03780685643582,27.759048973089342,93.55139739729077,4.7734449504941985,Low
283.24834356368154,31.38050372704503,66.60280086275127,1.1631163694115676,Medium
444.81788236757995,20.290513497702516,76.42537472312524,8.134823022155315,High
383.345877989392,21.81117219486397,77.87845318551932,1.6214131568313976,Medium
363.6570834478706,29.81233891016712,75.50182973837954,5.268295188792583,Medium
366.11783779419915,31.998470867928088,82.15802638513098,6.0461046544505495,Medium
211.77101804888983,35.000513702982595,54.246008102488375,6.655838109531284,Medium
182.116329919022,27.29156446773258,70.74182665274743,7.197684663770881,Low
414.2125199653311,37.37454715316356,46.25348816850086,3.2794514517044355,Medium
414.55102760563136,41.503059929730114,63.07067965868875,1.0898089899260444,Medium
440.18254336104667,39.496274722333744,69.26002411727586,7.510992961194208,High
460.9582486504121,20.990470633708927,79.13345557272835,5.820909394128208,Medium
280.10407948742204,32.012673681445726,97.0318631551722,8.52505932886524,Medium
275.68233260923984,22.623254460454373,76.03906399290136,8.392495266106248,Medium
409.23283053504883,26.051125396563187,84.61563497059359,8.58993551009095,High
342.4837688499943,44.66656483167866,70.37596356971217,5.365851939815862,Medium
365.8850947659665,23.56238857253783,78.04624188257988,4.002655562531791,Medium
408.10670124624545,32.4722038362839,44.25593296802641,8.124023823322329,High
450.50240381790485,35.45389335795298,55.26349485051082,5.061647017263295,Medium
202.09782058319112,37.561624263602596,61.711185592308325,2.6509797676309104,Medium
219.01232868797482,33.991217087172856,68.34960130039082,8.69476617605327,Medium
92.29187292839106,20.24427118547959,42.738924730143026,8.943038890951126,Low
310.2260634482783,28.1615327060998,48.401445853199064,5.196787805261531,Medium
66.17402320853394,32.94279108461779,56.60885846747834,1.6812975457880872,Low
259.5191081596071,22.196662478620834,98.29196145406304,4.490434809252381,Medium
294.1900856184095,28.76567328022952,59.88082042618305,8.231838935163431,Medium
178.94356345772798,20.830077719784164,68.92246348672495,9.115966256916058,Low
315.87496725605484,21.964462428875517,51.76586276430358,2.8312546824783626,Medium
63.72511247257224,29.9230819050399,76.64680426454609,1.6027625082274437,Low
66.80668493714649,23.31789385107651,56.84099293095846,8.896154078195547,Low
420.17025229684623,34.18852120653895,52.419554706305604,4.504644450809877,Medium
212.0857886350683,37.236624228431644,70.99435770675875,5.87584867840807,Medium
107.17723069334815,40.01466747772707,40.33034794962525,9.71259230845683,Low
285.00946702466194,25.003756106120253,40.45984195895352,1.5990825512280056,Medium
396.49709889437486,24.187064556476745,53.14412854611147,6.83486206706886,Medium
147.11946237357944,22.614196008360008,42.20328175004927,1.6669488031738036,Low
330.3007141185501,35.91075623859092,46.48154524784148,4.379220356198504,Medium
88.4063592471956,37.66189316217253,60.331638960325094,8.234330906741022,Low
73.25677452587347,20.78965362064105,88.15514077478878,4.90125009480071,Low
289.1095842056666,43.405306156092244,74.32291860215804,9.974641185126554,Medium
293.2858047245479,21.29928209128681,70.76006355738498,6.031533564519419,Medium
336.84345567419297,33.53240838252676,57.6093293924873,3.8904593737235813,Medium
376.7411001751977,37.72651298627291,95.90522316596898,2.981001933142778,Medium
489.1334357581406,41.77422809365214,63.8209024742315,4.154684808575457,Medium
282.3351567355379,37.85217330331069,45.22556600774629,4.352799463835957,Medium
195.3304128235607,40.04320207674479,77.02399096706807,1.6184230995156488,Low
407.83378764591663,28.486254813570152,46.83030360859608,4.326167794840958,Medium
171.87451306793338,40.3706278436628,60.71338856810152,5.178146677653024,Low
247.53713931753626,22.00287115961688,70.44471632306853,7.504639770149242,Medium
85.30537160401968,42.37041640151319,92.45335148111054,6.910565362494472,Low
61.40783453695588,33.689809403843405,69.61279482040712,7.378890897062388,Low
483.1917866050663,40.43244424906234,82.13552596189986,1.0752731368917139,Medium
426.1910542304926,31.307957112957503,99.56901033994421,2.9590065962248246,Medium
363.18839274216407,36.08944237991312,47.8893471938789,6.955158595598708,Medium
234.02882498642145,33.16006652340283,56.48389153117117,5.3559043136177245,Medium
127.9824440318806,38.2897380438833,63.674564535858785,1.0478212810151135,Low
120.39666920198871,22.04074955076474,65.30969071232988,8.240451781886401,Low
162.60930417406792,21.508802099764097,64.66126451593274,7.955286159613037,Low
297.1519991177542,26.177580850253662,94.4566601533933,5.935772466942064,Medium
371.56816521502805,23.98861700282971,82.84195866801139,1.598169931986449,Medium
347.08881952297907,41.794589164805046,76.47431284544223,7.8986354457932615,Medium
175.97025362567427,25.480349683951108,58.562363071766924,6.253422289582275,Low
479.68937629843737,44.39663139547828,89.42742305327768,8.037639794421633,High
382.05361251309586,28.422394794277672,97.30363068909934,7.765722931562564,High
299.4593236301303,24.55294789221748,89.2718969530136,8.227018647620534,Medium
325.2743358054585,39.74246267856198,40.093906311488375,5.6620725976416235,Medium
238.82002809250545,36.4676943875219,78.18408221100442,2.262920663741635,Medium
161.47894527552086,32.45489291132847,43.06812288652604,7.040417260417198,Low
210.18770539306772,33.88408877344078,55.456433220023314,6.584264065467735,Medium
391.0307497089661,37.980044456806596,43.5714820208663,7.6802786847917845,High
56.47706988339014,25.711368533282467,76.22772717696327,2.5289290544566176,Low
102.23268822811231,44.90834790141855,81.1953948095564,2.754776799102603,Low
70.70118890978874,44.36982905366958,46.86925828395431,9.013685654973957,Low
68.32796104353656,36.25814215867342,63.030332982698766,7.749800186068637,Low
434.95726280495325,24.988561273228626,67.37419053733252,9.174056398302906,High
366.64603672101066,37.00570606078229,62.14318130565499,7.8284378904752865,High
263.37822308929634,21.804960224479395,47.26150002911158,6.374397753912717,Medium
94.02537229295066,20.766312555145152,65.13686741124852,6.887194633250863,Low
271.2271438025746,26.442072212780342,85.07068286850509,9.00215131546009,Medium
263.0622968512546,31.565573918482908,44.26045987199533,6.209260790607464,Medium
127.94084145950683,41.706812635209516,44.810800844914205,6.691521918955487,Low
245.23324215708786,38.1792267441577,61.28627751015905,2.408290444032405,Medium
229.32713047881805,38.56766302999952,96.5035426971355,5.265290981044925,Medium
327.1325441234974,30.637333361201883,80.11435880337484,7.44757400762289,Medium
335.7921428904397,28.648374813674074,80.7201974003539,3.4384842848472887,Medium
70.38680439742004,29.27596907461507,61.715199450271896,2.820287624720814,Low
218.57567658191203,44.69123909340145,75.6196474725123,3.82444127401974,Medium
331.63696207140634,21.002729785312063,40.6078710416646,3.173505651935501,Medium
276.41131636103944,41.675787403061214,78.16576278457254,2.934213733327563,Medium
435.42042853474504,34.46688521430983,94.7972168545742,4.823657585812782,Medium
346.41213422852525,30.965385479739762,76.75440810068915,9.170546624951808,Medium
123.32049218664336,38.13144151037841,92.42191560798071,5.563536820648465,Low
81.75593633019344,32.16672353561757,83.43838332796562,2.691283427337907,Low
339.088675192842,41.83558095204151,47.23350498422141,1.6927450244278668,Medium
61.930089743729816,42.51754660028146,94.14719843715051,7.265405306241327,Low
313.5990115730585,30.543023171836385,43.986630661346496,4.445188879927491,Medium
473.1036086412309,26.920694930876287,72.03804835286583,8.396478519268234,High
308.96338004414554,34.80875821483406,48.52822742760746,6.935596917766931,Medium
224.67646679293486,42.80908364041727,40.70239664385424,8.166173054872317,Medium
339.47969829905895,25.266554725141663,65.32205560765834,3.4475143547660387,Medium
256.21380072118245,35.57416458908707,57.702442459249376,7.231230302149523,Medium
295.5275551921707,35.78900550231302,69.16002962785618,3.376557862243469,Medium
473.65916394943633,38.327825560382024,74.63199320407304,9.451616315052624,High
223.74618701034842,23.289192128181494,42.624344338536844,6.7273685338003695,Medium
482.5357537207614,37.895624117052215,47.38019770742474,3.920606201578079,Medium
457.4077888802287,42.72581301664103,73.51854378702552,3.425606760630454,Medium
138.1060106551834,24.492077721756047,60.59004119035949,2.718339265644792,Low
81.21258539382445,25.93858312309694,83.75040925296688,7.25176863004355,Low
95.350100619842,44.28487735104099,79.13749891551637,2.968440516981346,Low
58.19982154319737,24.524423817737244,90.73626177939441,6.357729393347402,Low
92.49933234016777,41.35962733423948,81.54956960015352,3.381715242328216,Low
357.35304803736057,32.30694641120087,65.79586464340889,6.9577205031448175,Medium
82.03489180710304,26.180776860079426,80.37799734366595,8.334457556864852,Low
193.5390336321926,41.768747531812785,56.52287045532511,8.002227188301879,Low
430.19388993625455,31.132631375066637,58.37880992669276,7.847661978377036,High
60.472371081121636,32.87043384824226,87.3391095952476,2.6895016512302687,Low
416.5108171650211,28.98083423499414,66.78517098409493,1.7954645228606685,Medium
176.83464864802997,34.823771285873185,87.90282043110115,7.290539456386471,Low
103.17417242974531,24.08809681462557,89.3453424200967,4.315124924149162,Low
363.5317244138678,29.77703841629402,91.45374025967703,4.891116037630126,Medium
333.0242810509478,44.23530805838219,94.99811415047245,1.2803418351405196,Medium
444.86240608717384,26.45333581752819,65.85911323079777,3.3361880434754427,Medium
380.7819697117486,36.4184166135323,59.13200909926833,1.303087634870176,Medium
411.5664186731819,28.129751605617372,74.93192479564684,8.912671953411229,High
176.9155576570879,39.33682814216502,62.270345406257654,3.190570148966774,Low
129.84779470087528,23.271841517958745,76.06445000801398,6.016034526157073,Low
387.7766382383862,44.24552612696362,82.33515175862948,1.3508138859501737,Medium
413.0756326702688,31.34473853459098,81.30430110952821,7.001626521750922,High
495.727313900303,25.9012615836616,62.47317322120728,3.907246111786845,Medium
